ID,Date,Conc,Morning,Day,Evening,Night,Night2,Moonlight,Moonlight_before,Temperature,Temperature_before,Rainfall,Denning,Babysitting,Bsat_morn,Bsat_eve,nightnot
WDF120,02/11/2014,WDF12041945,1,0,1,0,0,7.251142823,5.79984447,27.61,27.82,0,no,no,no,no,0
WDF120,03/11/2014,WDF12041946,1,0,1,0,0,8.663159139,7.251142823,26.6,27.61,0,no,no,no,no,0
WDF120,04/11/2014,WDF12041947,1,0,1,1,1,9.938493841,8.663159139,26,26.6,18.54,no,no,no,no,150
WDF120,05/11/2014,WDF12041948,1,0,1,1,1,11.0239394,9.938493841,25.39,26,2.03,no,no,no,no,225
WDF120,06/11/2014,WDF12041949,1,0,1,1,1,11.11300004,11.0239394,26.37,25.39,0,no,no,no,no,240
WDF120,07/11/2014,WDF12041950,1,1,0,0,0,10.50810876,11.11300004,25.05,26.37,0.51,no,no,no,no,0
WDF120,08/11/2014,WDF12041951,1,0,1,0,0,9.180464985,10.50810876,27.44,25.05,0,no,no,no,no,0
WDF120,09/11/2014,WDF12041952,1,0,1,1,1,7.804348392,9.180464985,26.51,27.44,0.25,no,no,no,no,65
WDF120,10/11/2014,WDF12041953,1,0,1,0,0,6.456591441,7.804348392,24.28,26.51,2.79,no,no,no,no,0
WDF120,11/11/2014,WDF12041954,1,0,1,0,0,5.199579743,6.456591441,22.44,24.28,7.37,no,no,no,no,0
WDF120,12/11/2014,WDF12041955,0,0,1,0,0,4.055661595,5.199579743,22.83,22.44,1.27,no,no,no,no,0
WDF120,13/11/2014,WDF12041956,0,0,1,1,0,3.05209447,4.055661595,25.32,22.83,0,no,no,no,no,0
WDF120,14/11/2014,WDF12041957,1,0,1,0,0,2.18930286,3.05209447,24.75,25.32,0,no,no,no,no,0
WDF120,15/11/2014,WDF12041958,1,0,1,0,0,1.481705633,2.18930286,25.16,24.75,0,no,no,no,no,0
WDF120,16/11/2014,WDF12041959,1,0,1,0,0,0.926948034,1.481705633,25.7,25.16,0,no,no,no,no,0
WDF120,17/11/2014,WDF12041960,1,0,1,0,0,0.511931665,0.926948034,26.17,25.7,0,no,no,no,no,0
WDF120,18/11/2014,WDF12041961,1,0,1,0,0,0.234432647,0.511931665,26.85,26.17,0,no,no,no,no,0
WDF120,19/11/2014,WDF12041962,1,1,1,1,1,0.077148739,0.234432647,26.68,26.85,3.05,no,no,no,no,75
WDF120,20/11/2014,WDF12041963,1,0,0,0,0,0.011592528,0.077148739,23.68,26.68,0.76,no,no,no,no,0
WDF120,21/11/2014,WDF12041964,1,0,1,0,0,0,0.011592528,27.39,23.68,0,no,no,no,no,0
WDF120,22/11/2014,WDF12041965,1,0,0,0,0,0,0,22.97,27.39,0,no,no,no,no,0
WDF120,23/11/2014,WDF12041966,1,0,0,0,0,0.024833066,0,26.61,22.97,0,no,no,no,no,0
WDF120,24/11/2014,WDF12041967,1,0,1,0,0,0.151974867,0.024833066,26.91,26.61,0,no,no,no,no,0
WDF120,25/11/2014,WDF12041968,1,0,1,0,0,0.443548143,0.151974867,26.1,26.91,0.51,no,no,no,no,0
WDF120,26/11/2014,WDF12041969,1,0,1,0,0,0.94848909,0.443548143,28.24,26.1,0,no,no,no,no,0
WDF120,27/11/2014,WDF12041970,1,0,1,0,0,1.691915915,0.94848909,27.48,28.24,3.81,no,no,no,no,0
WDF120,28/11/2014,WDF12041971,1,0,1,1,1,2.669433576,1.691915915,27.35,27.48,0,no,no,no,no,160
WDF120,29/11/2014,WDF12041972,1,1,1,0,0,3.84094613,2.669433576,28.63,27.35,0,no,no,no,no,0
WDF120,30/11/2014,WDF12041973,1,0,1,0,0,5.156515862,3.84094613,27.82,28.63,0,no,no,no,no,0
WDF120,01/12/2014,WDF12041974,1,0,1,1,1,6.541988052,5.156515862,28.56,27.82,11.68,no,no,no,no,185
WDF120,02/12/2014,WDF12041975,0,1,0,1,1,7.938331171,6.541988052,25.53,28.56,3.05,no,no,no,no,170
WDF120,03/12/2014,WDF12041976,1,0,1,1,1,9.252342796,7.938331171,23.21,25.53,18.29,no,no,no,no,105
WDF120,04/12/2014,WDF12041977,1,0,1,1,1,10.43046326,9.252342796,22.91,23.21,0.51,no,no,no,no,165
WDF120,05/12/2014,WDF12041978,1,0,0,0,0,11.14143765,10.43046326,24.39,22.91,0,no,no,no,no,0
WDF120,06/12/2014,WDF12041979,1,0,1,1,1,10.99217949,11.14143765,24.75,24.39,0,no,no,no,no,280
WDF120,07/12/2014,WDF12041980,1,0,1,0,0,10.00372521,10.99217949,26.78,24.75,0.51,no,no,no,no,0
WDF120,08/12/2014,WDF12041981,1,0,1,1,1,8.752682497,10.00372521,26.51,26.78,0,no,no,no,no,140
WDF120,09/12/2014,WDF12041982,1,0,1,1,1,7.481643038,8.752682497,25.77,26.51,0,no,no,no,no,35
WDF120,10/12/2014,WDF12041983,0,0,1,1,0,6.238129402,7.481643038,26.27,25.77,0,no,no,no,no,0
WDF120,11/12/2014,WDF12041984,1,0,1,0,0,5.061808344,6.238129402,25.8,26.27,0,no,no,no,no,0
WDF120,12/12/2014,WDF12041985,0,0,1,1,0,3.976870195,5.061808344,26.2,25.8,0,no,no,no,no,0
WDF120,13/12/2014,WDF12041986,0,0,1,1,0,3.005612359,3.976870195,26.64,26.2,0,no,no,no,no,0
WDF120,14/12/2014,WDF12041987,0,0,1,1,1,2.147183214,3.005612359,27.66,26.64,0,no,no,no,no,145
WDF120,15/12/2014,WDF12041988,1,0,1,0,0,1.431376834,2.147183214,26.98,27.66,0,no,no,no,no,0
WDF120,16/12/2014,WDF12041989,1,0,1,0,0,0.867261888,1.431376834,27.38,26.98,0,no,no,no,no,0
WDF120,17/12/2014,WDF12041990,1,0,1,0,0,0.453038935,0.867261888,26.75,27.38,0,no,no,no,no,0
WDF120,18/12/2014,WDF12041991,1,0,0,0,0,0.184876482,0.453038935,28.56,26.75,0,no,no,no,no,0
WDF120,19/12/2014,WDF12041992,1,0,1,1,1,0.047593468,0.184876482,29.07,28.56,0,no,no,no,no,200
WDF120,20/12/2014,WDF12041993,1,0,1,1,1,0.0034659,0.047593468,27.99,29.07,0.51,no,no,no,no,115
WDF120,21/12/2014,WDF12041994,1,0,0,1,1,0,0.0034659,27.65,27.99,0,no,no,no,no,40
WDF120,22/12/2014,WDF12041995,1,0,1,0,0,0.001684974,0,28.49,27.65,0,no,no,no,no,0
WDF120,23/12/2014,WDF12041996,1,0,1,1,1,0.07522878,0.001684974,29,28.49,0,no,no,no,no,60
WDF120,24/12/2014,WDF12041997,1,0,1,0,0,0.285509999,0.07522878,30.1,29,9.4,no,no,no,no,0
WDF120,25/12/2014,WDF12041998,1,0,1,0,0,0.68582003,0.285509999,28.61,30.1,5.33,no,no,no,no,0
WDF120,26/12/2014,WDF12041999,1,0,1,0,0,1.303133514,0.68582003,26.67,28.61,0,no,no,no,no,0
WDF120,27/12/2014,WDF12042000,1,0,1,0,0,2.146379915,1.303133514,27.44,26.67,0,no,no,no,no,0
WDF120,28/12/2014,WDF12042001,1,0,1,1,1,3.188316824,2.146379915,29.18,27.44,0,no,no,no,no,170
WDF120,29/12/2014,WDF12042002,1,0,1,1,1,4.402342946,3.188316824,29.05,29.18,0,no,no,no,no,150
WDF120,30/12/2014,WDF12042003,1,0,1,1,1,5.721810455,4.402342946,28.61,29.05,0,no,no,no,no,175
WDF120,31/12/2014,WDF12042004,1,0,1,1,1,7.092523236,5.721810455,28.81,28.61,0,no,no,no,no,125
WDF120,01/01/2015,WDF12042005,1,0,1,0,0,8.435719136,7.092523236,28.89,28.81,0,no,no,no,no,0
WDF120,02/01/2015,WDF12042006,0,0,0,1,1,9.679006679,8.435719136,29.62,28.89,0,no,no,no,no,225
WDF120,03/01/2015,WDF12042007,1,1,1,1,1,10.73992125,9.679006679,29.38,29.62,0,no,no,no,no,120
WDF120,04/01/2015,WDF12042008,0,0,0,1,1,11.11513099,10.73992125,30.23,29.38,0,no,no,no,no,180
WDF120,05/01/2015,WDF12042009,1,0,1,1,1,10.92602186,11.11513099,30.16,30.23,0,no,no,no,no,260
WDF120,06/01/2015,WDF12042010,0,0,0,1,0,9.845644979,10.92602186,NA,30.16,0,no,no,no,no,0
WDF120,07/01/2015,WDF12042011,0,0,0,1,0,8.668531007,9.845644979,NA,NA,0,no,no,no,no,0
WDF120,08/01/2015,WDF12042012,0,0,1,1,1,7.460391281,8.668531007,NA,NA,0,no,no,no,no,235
WDF120,09/01/2015,WDF12042013,1,0,0,1,1,6.263346847,7.460391281,NA,NA,0,no,no,no,no,145
WDF120,10/01/2015,WDF12042014,1,0,1,1,1,5.082032108,6.263346847,NA,NA,0,no,no,no,no,60
WDF120,11/01/2015,WDF12042015,1,0,0,1,1,3.972043584,5.082032108,NA,NA,0,no,no,no,no,90
WDF120,12/01/2015,WDF12042016,0,0,1,1,0,2.961172845,3.972043584,NA,NA,0,no,no,no,no,0
WDF120,13/01/2015,WDF12042017,1,0,1,0,0,2.063986786,2.961172845,NA,NA,0,no,no,no,no,0
WDF120,14/01/2015,WDF12042018,0,0,1,1,0,1.31602829,2.063986786,NA,NA,0,no,no,no,no,0
WDF120,15/01/2015,WDF12042019,1,0,1,1,1,0.742074753,1.31602829,28.27,NA,0,no,no,no,no,45
WDF120,16/01/2015,WDF12042020,1,0,1,0,0,0.344254841,0.742074753,30.16,28.27,0,no,no,no,no,0
WDF120,17/01/2015,WDF12042021,1,0,0,0,0,0.114751027,0.344254841,30.37,30.16,0,no,no,no,no,0
WDF120,18/01/2015,WDF12042022,1,0,1,0,0,0.018289737,0.114751027,30.67,30.37,0,no,no,no,no,0
WDF120,19/01/2015,WDF12042023,1,0,1,0,0,0.000166682,0.018289737,30.8,30.67,0,no,no,no,no,0
WDF120,20/01/2015,WDF12042024,1,0,1,0,0,0,0.000166682,31.45,30.8,0,no,no,no,no,0
WDF120,21/01/2015,WDF12042025,1,0,1,0,0,0.025997883,0,29.35,31.45,0,no,no,no,no,0
WDF120,22/01/2015,WDF12042026,1,0,0,1,1,0.162112613,0.025997883,28.08,29.35,0,no,no,no,no,100
WDF120,23/01/2015,WDF12042027,1,0,1,0,0,0.462108209,0.162112613,27.68,28.08,0,no,no,no,no,0
WDF120,24/01/2015,WDF12042028,1,0,1,0,0,0.960507719,0.462108209,28.55,27.68,0,no,no,no,no,0
WDF120,25/01/2015,WDF12042029,1,0,1,0,0,1.678481265,0.960507719,27.85,28.55,0,no,no,no,no,0
WDF120,26/01/2015,WDF12042030,1,0,1,1,1,2.606927065,1.678481265,26.94,27.85,0,no,no,no,no,175
WDF120,27/01/2015,WDF12042031,1,0,1,1,1,3.722869458,2.606927065,27.82,26.94,0,no,no,no,no,110
WDF120,28/01/2015,WDF12042032,1,0,0,0,0,4.973526197,3.722869458,28.79,27.82,0,no,no,no,no,0
WDF120,29/01/2015,WDF12042033,0,0,1,1,1,6.290853517,4.973526197,29.5,28.79,0,no,no,no,no,260
WDF120,30/01/2015,WDF12042034,1,0,1,1,1,7.613975972,6.290853517,28.66,29.5,0,no,no,no,no,230
WDF120,31/01/2015,WDF12042035,1,0,1,0,0,8.85926835,7.613975972,28.9,28.66,0,no,no,no,no,0
WDF120,01/02/2015,WDF12042036,1,0,1,1,1,9.982347636,8.85926835,28.82,28.9,0,no,no,no,no,180
WDF120,02/02/2015,WDF12042037,1,0,0,0,0,10.92369359,9.982347636,29.02,28.82,0,no,no,no,no,0
WDF120,03/02/2015,WDF12042038,0,0,0,1,0,11.12795088,10.92369359,29.1,29.02,0,no,no,no,no,0
WDF120,04/02/2015,WDF12042039,1,0,0,0,1,10.88797956,11.12795088,29.12,29.1,0,no,no,no,no,140
WDF120,05/02/2015,WDF12042040,1,0,0,1,1,9.822835778,10.88797956,28.32,29.12,0,no,no,no,no,95
WDF120,06/02/2015,WDF12042041,0,0,0,1,0,8.650832077,9.822835778,29.53,28.32,0,no,no,no,no,0
WDF120,07/02/2015,WDF12042042,0,0,0,1,0,7.425297594,8.650832077,29.6,29.53,0,no,no,no,no,0
WDF120,08/02/2015,WDF12042043,1,0,0,0,0,6.183599268,7.425297594,28.72,29.6,0,no,no,no,no,0
WDF120,09/02/2015,WDF12042044,0,1,0,1,1,4.941047235,6.183599268,28.7,28.72,0,no,no,no,no,190
WDF120,10/02/2015,WDF12042045,1,0,1,0,0,3.762573936,4.941047235,29.87,28.7,0,no,no,no,no,0
WDF120,11/02/2015,WDF12042046,1,0,1,0,0,2.696582972,3.762573936,28.72,29.87,0,no,no,no,no,0
WDF120,12/02/2015,WDF12042047,0,0,1,0,0,1.776730835,2.696582972,30.07,28.72,0,no,no,no,no,0
WDF120,13/02/2015,WDF12042048,1,0,1,0,0,1.046979462,1.776730835,31.94,30.07,0,no,no,no,no,0
WDF120,14/02/2015,WDF12042049,1,0,1,0,0,0.521915358,1.046979462,32.38,31.94,0,no,no,no,no,0
WDF120,15/02/2015,WDF12042050,1,0,0,0,0,0.199365364,0.521915358,32.98,32.38,0,no,no,no,no,0
WDF120,16/02/2015,WDF12042051,1,0,1,0,0,0.045093895,0.199365364,31.29,32.98,0.25,no,no,no,no,0
WDF120,17/02/2015,WDF12042052,1,0,0,0,0,0.002072489,0.045093895,31.1,31.29,1.52,no,no,no,no,0
WDF120,18/02/2015,WDF12042053,1,0,1,0,0,0,0.002072489,30.05,31.1,3.56,no,no,no,no,0
WDF120,19/02/2015,WDF12042054,1,0,1,0,0,0.00376807,0,29.45,30.05,0.25,no,no,no,no,0
WDF120,20/02/2015,WDF12042055,1,0,1,0,0,0.087278381,0.00376807,30.08,29.45,0,no,no,no,no,0
WDF120,21/02/2015,WDF12042056,1,0,1,0,0,0.310269663,0.087278381,30.02,30.08,0,no,no,no,no,0
WDF120,22/02/2015,WDF12042057,1,0,0,0,0,0.718934614,0.310269663,30.69,30.02,0,no,no,no,no,0
WDF120,23/02/2015,WDF12042058,0,0,1,0,0,1.333739813,0.718934614,31.54,30.69,0,no,no,no,no,0
WDF120,24/02/2015,WDF12042059,0,0,1,1,1,2.160433894,1.333739813,30.89,31.54,0,no,no,no,no,170
WDF120,25/02/2015,WDF12042060,1,0,1,1,1,3.171141183,2.160433894,32.24,30.89,0,no,no,no,no,130
WDF120,26/02/2015,WDF12042061,1,0,0,0,0,4.332108143,3.171141183,31.8,32.24,0,no,no,no,no,0
WDF120,27/02/2015,WDF12042062,1,0,0,0,0,5.573470958,4.332108143,31.32,31.8,0,no,no,no,no,0
WDF120,28/02/2015,WDF12042063,1,0,1,0,1,6.846926931,5.573470958,30.32,31.32,0,no,no,no,no,70
WDF120,01/03/2015,WDF12042064,0,0,1,0,0,8.090058216,6.846926931,30.49,30.32,0,no,no,no,no,0
WDF120,02/03/2015,WDF12042065,0,0,0,1,1,9.241755575,8.090058216,31.1,30.49,0,no,no,no,no,205
WDF120,03/03/2015,WDF12042066,1,0,1,1,1,10.26190263,9.241755575,30.59,31.1,0,no,no,no,no,250
WDF120,04/03/2015,WDF12042067,0,0,0,1,0,11.10990056,10.26190263,29.27,30.59,0,no,no,no,no,0
WDF120,05/03/2015,WDF12042068,1,0,0,1,1,11.13716135,11.10990056,29.18,29.27,0,no,no,no,no,170
WDF120,06/03/2015,WDF12042069,1,0,0,0,0,10.73127765,11.13716135,30.26,29.18,0,no,no,no,no,0
WDF120,07/03/2015,WDF12042070,0,0,0,1,0,9.635506423,10.73127765,30.89,30.26,0,no,no,no,no,0
WDF120,08/03/2015,WDF12042071,0,0,1,1,0,8.39521056,9.635506423,30.15,30.89,0,no,no,no,no,0
WDF120,09/03/2015,WDF12042072,0,0,1,1,1,7.083309963,8.39521056,NA,30.15,0,no,no,no,no,60
WDF120,10/03/2015,WDF12042073,1,0,0,1,1,5.750720779,7.083309963,NA,NA,0,no,no,no,no,75
WDF120,11/03/2015,WDF12042074,0,0,1,1,0,4.439902376,5.750720779,NA,NA,0,no,no,no,no,0
WDF120,12/03/2015,WDF12042075,1,0,1,1,1,3.225293446,4.439902376,NA,NA,0,no,no,no,no,95
WDF120,13/03/2015,WDF12042076,1,1,1,1,1,2.161075559,3.225293446,NA,NA,0,no,no,no,no,95
WDF120,14/03/2015,WDF12042077,1,0,0,0,0,1.304557237,2.161075559,NA,NA,0,no,no,no,no,0
WDF120,15/03/2015,WDF12042078,1,0,1,0,0,0.680557691,1.304557237,NA,NA,0,no,no,no,no,0
WDF120,16/03/2015,WDF12042079,1,0,1,0,0,0.2832036,0.680557691,NA,NA,0,no,no,no,no,0
WDF120,17/03/2015,WDF12042080,1,0,1,1,1,0.078306611,0.2832036,NA,NA,0,no,no,no,no,70
WDF120,18/03/2015,WDF12042081,0,0,0,1,0,0.007444231,0.078306611,NA,NA,0,no,no,no,no,0
WDF120,19/03/2015,WDF12042082,1,0,1,1,1,0,0.007444231,NA,NA,0,no,no,no,no,150
WDF120,20/03/2015,WDF12042083,1,0,1,1,1,0,0,NA,NA,0,no,no,no,no,105
WDF120,21/03/2015,WDF12042084,1,0,1,0,0,0.047010341,0,NA,NA,0,no,no,no,no,0
WDF120,22/03/2015,WDF12042085,0,0,1,0,0,0.212709504,0.047010341,NA,NA,0,no,no,no,no,0
WDF120,23/03/2015,WDF12042086,1,0,1,0,0,0.545687039,0.212709504,NA,NA,0,no,no,no,no,0
WDF120,24/03/2015,WDF12042087,1,0,0,0,0,1.070748224,0.545687039,26.61,NA,1.52,no,no,no,no,0
WDF120,25/03/2015,WDF12042088,1,0,0,0,0,1.797723529,1.070748224,28.01,26.61,0,no,no,no,no,0
WDF120,26/03/2015,WDF12042089,1,0,1,0,0,2.70170526,1.797723529,27.24,28.01,0,no,no,no,no,0
WDF120,27/03/2015,WDF12042090,1,0,1,1,1,3.753958689,2.70170526,26.57,27.24,0,no,no,no,no,260
WDF120,28/03/2015,WDF12042091,1,0,0,0,0,4.910245815,3.753958689,27.53,26.57,0,no,no,no,no,0
WDF120,29/03/2015,WDF12042092,1,0,1,0,0,6.101918512,4.910245815,28.75,27.53,0,no,no,no,no,0
WDF120,30/03/2015,WDF12042093,1,0,1,0,0,7.298148229,6.101918512,28.85,28.75,0,no,no,no,no,0
WDF120,31/03/2015,WDF12042094,0,0,0,1,0,8.462929968,7.298148229,29.62,28.85,0,no,no,no,no,0
WDF120,01/04/2015,WDF12042095,1,0,1,0,0,9.559898821,8.462929968,30.09,29.62,0,no,no,no,no,0
WDF120,02/04/2015,WDF12042096,1,0,1,1,0,10.51908654,9.559898821,29.64,30.09,0,no,no,no,no,0
WDF120,03/04/2015,WDF12042097,0,0,1,0,0,11.18730036,10.51908654,30.17,29.64,0,no,no,no,no,0
WDF120,04/04/2015,WDF12042098,1,0,1,0,0,11.08747495,11.18730036,29.79,30.17,0,no,no,no,no,0
WDF120,05/04/2015,WDF12042099,1,0,1,1,1,10.36636097,11.08747495,28.36,29.79,0,no,no,no,no,30
WDF120,06/04/2015,WDF12042100,0,0,1,1,1,9.145438517,10.36636097,27.91,28.36,0,no,no,no,no,145
WDF120,07/04/2015,WDF12042101,1,0,1,0,0,7.798872328,9.145438517,29.34,27.91,39.62,no,no,no,no,0
WDF120,08/04/2015,WDF12042102,1,1,0,0,0,6.369178424,7.798872328,29.41,29.34,1.27,no,no,no,no,0
WDF120,09/04/2015,WDF12042103,0,0,0,1,1,4.952693322,6.369178424,28.68,29.41,0,no,no,no,no,40
WDF120,10/04/2015,WDF12042104,1,0,1,0,0,3.629879294,4.952693322,26.33,28.68,2.54,no,no,no,no,0
WDF120,11/04/2015,WDF12042105,1,0,1,0,0,2.468767788,3.629879294,27.62,26.33,0,no,no,no,no,0
WDF120,12/04/2015,WDF12042106,1,0,0,0,0,1.529576072,2.468767788,28.97,27.62,0,no,no,no,no,0
WDF120,13/04/2015,WDF12042107,1,0,1,0,0,0.831720735,1.529576072,29.14,28.97,0,no,no,no,no,0
WDF120,14/04/2015,WDF12042108,0,0,1,1,0,0.374615263,0.831720735,29.28,29.14,0,no,no,no,no,0
WDF120,15/04/2015,WDF12042109,1,0,1,0,0,0.120821764,0.374615263,29.46,29.28,4.83,no,no,no,no,0
WDF120,16/04/2015,WDF12042110,1,0,1,0,0,0.018685049,0.120821764,27.63,29.46,3.56,no,no,no,no,0
WDF123,22/04/2014,WDF12341751,0,0,1,0,0,1.727332776,0.018685049,NA,27.63,0,no,no,no,no,0
WDF123,23/04/2014,WDF12341752,0,1,0,1,0,0.975592983,1.727332776,NA,NA,0,no,no,no,no,0
WDF123,24/04/2014,WDF12341753,1,0,1,1,0,0.47264732,0.975592983,NA,NA,0,no,no,no,no,0
WDF123,25/04/2014,WDF12341754,1,1,1,0,0,0.177631535,0.47264732,NA,NA,0,no,no,no,no,0
WDF123,26/04/2014,WDF12341755,1,0,1,0,0,0.040294416,0.177631535,NA,NA,0,no,no,no,no,0
WDF123,27/04/2014,WDF12341756,1,0,1,0,0,0.001940278,0.040294416,NA,NA,0,no,no,no,no,0
WDF123,28/04/2014,WDF12341757,1,0,1,1,0,0,0.001940278,NA,NA,0,no,no,no,no,0
WDF123,29/04/2014,WDF12341758,0,0,1,1,0,0.001372782,0,NA,NA,0,no,no,no,no,0
WDF123,30/04/2014,WDF12341759,1,0,1,1,0,0.055748695,0.001372782,NA,NA,0,no,no,no,no,0
WDF123,01/05/2014,WDF12341760,1,0,1,0,0,0.206655516,0.055748695,NA,NA,0,no,no,no,no,0
WDF123,02/05/2014,WDF12341761,1,0,1,0,0,0.483272272,0.206655516,NA,NA,0,no,no,no,no,0
WDF123,03/05/2014,WDF12341762,1,0,1,0,1,0.905911425,0.483272272,NA,NA,0,no,no,no,no,70
WDF123,04/05/2014,WDF12341763,1,0,1,1,1,1.479558821,0.905911425,NA,NA,0,no,no,no,no,80
WDF123,05/05/2014,WDF12341764,1,0,1,0,0,2.201855518,1.479558821,NA,NA,0,no,no,no,no,0
WDF123,06/05/2014,WDF12341765,1,0,1,0,0,3.060228444,2.201855518,NA,NA,0,no,no,no,no,0
WDF123,07/05/2014,WDF12341766,1,1,1,1,1,4.04026651,3.060228444,NA,NA,0,no,no,no,no,90
WDF123,08/05/2014,WDF12341767,1,0,1,0,0,5.14052052,4.04026651,NA,NA,0,no,no,no,no,0
WDF123,09/05/2014,WDF12341768,0,0,1,1,1,6.314284399,5.14052052,27.43,NA,2.54,no,no,no,no,190
WDF123,10/05/2014,WDF12341769,1,0,0,0,0,7.52566067,6.314284399,27.21,27.43,0,no,no,no,no,0
WDF123,11/05/2014,WDF12341770,1,0,1,0,0,8.749996083,7.52566067,27.41,27.21,3.05,no,no,no,no,0
WDF123,12/05/2014,WDF12341771,1,0,1,0,0,9.924616701,8.749996083,26.26,27.41,3.81,no,no,no,no,0
WDF123,13/05/2014,WDF12341772,0,0,1,0,0,10.97348714,9.924616701,26.5,26.26,0,no,no,no,no,0
WDF123,14/05/2014,WDF12341773,1,0,0,0,0,11.07538798,10.97348714,26.97,26.5,3.56,no,no,no,no,0
WDF123,15/05/2014,WDF12341774,1,0,0,1,1,10.4378528,11.07538798,28.49,26.97,0,no,no,no,no,150
WDF123,16/05/2014,WDF12341775,1,0,1,0,0,8.977122966,10.4378528,28.28,28.49,0,no,no,no,no,0
WDF123,17/05/2014,WDF12341776,0,0,0,1,0,7.405537722,8.977122966,28.59,28.28,0,no,no,no,no,0
WDF123,18/05/2014,WDF12341777,1,0,1,0,0,5.827754024,7.405537722,28.84,28.59,0,no,no,no,no,0
WDF123,19/05/2014,WDF12341778,1,0,1,1,1,4.360927187,5.827754024,28.69,28.84,0,no,no,no,no,105
WDF123,20/05/2014,WDF12341779,1,0,1,0,0,3.074482089,4.360927187,27.76,28.69,1.78,no,no,no,no,0
WDF123,21/05/2014,WDF12341780,1,0,1,0,0,2.016998663,3.074482089,26.43,27.76,3.05,no,no,no,no,0
WDF123,22/05/2014,WDF12341781,1,0,1,0,0,1.204307647,2.016998663,26.66,26.43,3.81,no,no,no,no,0
WDF123,23/05/2014,WDF12341782,1,0,1,0,0,0.63243187,1.204307647,27.57,26.66,1.52,no,no,no,no,0
WDF123,24/05/2014,WDF12341783,1,0,1,0,0,0.273950764,0.63243187,26.78,27.57,0,no,no,no,no,0
WDF123,25/05/2014,WDF12341784,1,0,1,0,0,0.083933233,0.273950764,28.1,26.78,0,no,no,no,no,0
WDF123,26/05/2014,WDF12341785,1,0,1,0,0,0.011845075,0.083933233,29.42,28.1,0,no,no,no,no,0
WDF123,27/05/2014,WDF12341786,1,0,1,0,0,0,0.011845075,28.05,29.42,0,no,no,no,no,0
WDF123,28/05/2014,WDF12341787,1,0,1,0,0,0,0,29.55,28.05,0,no,no,no,no,0
WDF123,29/05/2014,WDF12341788,1,0,1,0,0,0.016075743,0,28.33,29.55,7.87,no,no,no,no,0
WDF123,30/05/2014,WDF12341789,1,0,1,0,0,0.101324276,0.016075743,28.05,28.33,0.25,no,no,no,no,0
WDF123,31/05/2014,WDF12341790,1,0,1,0,0,0.286694442,0.101324276,28.42,28.05,0,no,no,no,no,0
WDF123,01/06/2014,WDF12341791,0,0,1,0,0,0.591966478,0.286694442,29.22,28.42,2.54,no,no,no,no,0
WDF123,02/06/2014,WDF12341792,1,0,1,0,0,1.034907724,0.591966478,29.82,29.22,0.25,no,no,no,no,0
WDF123,03/06/2014,WDF12341793,1,0,1,0,0,1.622339318,1.034907724,29.66,29.82,0,no,no,no,no,0
WDF123,04/06/2014,WDF12341794,1,0,1,0,0,2.369903402,1.622339318,29.1,29.66,0,no,no,no,no,0
WDF123,05/06/2014,WDF12341795,1,0,1,0,0,3.259356273,2.369903402,29.08,29.1,0,no,no,no,no,0
WDF123,06/06/2014,WDF12341796,1,0,1,0,0,4.285919602,3.259356273,29.28,29.08,24.64,no,no,no,no,0
WDF123,07/06/2014,WDF12341797,1,0,1,0,0,5.445928988,4.285919602,28.01,29.28,0.51,no,no,no,no,0
WDF123,08/06/2014,WDF12341798,1,0,1,0,0,6.70740646,5.445928988,28.46,28.01,0.25,no,no,no,no,0
WDF123,09/06/2014,WDF12341799,1,0,1,0,0,8.00330997,6.70740646,25.75,28.46,0,no,no,no,no,0
WDF123,10/06/2014,WDF12341800,1,0,1,0,0,9.294061328,8.00330997,27.36,25.75,0,no,no,no,no,0
WDF123,11/06/2014,WDF12341801,1,0,1,0,0,10.48093873,9.294061328,29.48,27.36,0,no,no,no,no,0
WDF123,12/06/2014,WDF12341802,1,1,1,1,1,11.08555414,10.48093873,28.99,29.48,0,no,no,no,no,50
WDF123,13/06/2014,WDF12341803,1,0,1,0,0,10.84628277,11.08555414,29.62,28.99,0,no,no,no,no,0
WDF123,14/06/2014,WDF12341804,1,0,1,1,1,9.435758942,10.84628277,29.99,29.62,0,no,no,no,no,50
WDF123,15/06/2014,WDF12341805,1,0,0,0,0,7.877907771,9.435758942,28.45,29.99,0,no,no,no,no,0
WDF123,16/06/2014,WDF12341806,1,0,1,0,0,6.311075507,7.877907771,29.84,28.45,0,no,no,no,no,0
WDF123,17/06/2014,WDF12341807,1,0,1,0,0,4.831973223,6.311075507,30.32,29.84,0,no,no,no,no,0
WDF123,18/06/2014,WDF12341808,0,0,1,1,0,3.514557047,4.831973223,29.24,30.32,0,no,no,no,no,0
WDF123,19/06/2014,WDF12341809,1,0,0,0,0,2.398642711,3.514557047,29.37,29.24,0,no,no,no,no,0
WDF123,20/06/2014,WDF12341810,1,0,1,0,0,1.515654021,2.398642711,31.13,29.37,0,no,no,no,no,0
WDF123,21/06/2014,WDF12341811,1,0,1,0,0,0.86016566,1.515654021,30.48,31.13,11.68,no,no,no,no,0
WDF123,22/06/2014,WDF12341812,1,1,0,0,0,0.421268029,0.86016566,25.73,30.48,0,no,no,no,no,0
WDF123,23/06/2014,WDF12341813,0,0,0,0,0,0.162565159,0.421268029,25.72,25.73,0,no,no,no,no,0
