Dog,ID,UTC.Date,UTC.Time,ActivityX,ActivityY,LocalDate,LocalDate2,LocalTime,timedate,conc,timedate.local,Duration,SumAct,SSDateTime,SSDate,SSTime,Bout,Intensity,PartOfDay,Stop.time.or.start,StopTime_Previous,Pack,Dusk,Dawn,Moonlight,Moonlight_before,Babysit,Babysit morning,Babysit evening,Denning,Temperature,Temp_cent,Rainfall,n
119,WDM119,13/06/2014,02:50:00,140,135,13/06/2014,13/06/2014,05:50:00,13/06/2014 02:50,WDM11941803,13/06/2014 05:50,300,15178,13/06/2014 05:50,13/06/2014,05:50:00,Start,50.59333,Morning,10:50:00,13/06/2014 05:05,Crocodiles,13/06/2014 06:07,13/06/2014 19:00,10.84628277,11.10307283,no,no,no,No,29.62,1.945262396,0,1
119,WDM119,28/05/2014,02:40:00,48,60,28/05/2014,28/05/2014,05:40:00,28/05/2014 02:40,WDM11941787,28/05/2014 05:40,265,10344,28/05/2014 05:40,28/05/2014,05:40:00,Start,39.03396,Morning,10:05:00,28/05/2014 05:05,Crocodiles,28/05/2014 06:04,28/05/2014 18:57,0,7.633255674,no,no,no,No,29.55,1.875262396,0,1
119,WDM119,01/03/2014,02:55:00,198,148,01/03/2014,01/03/2014,05:55:00,01/03/2014 02:55,WDM11941699,01/03/2014 05:55,145,7713,01/03/2014 05:55,01/03/2014,05:55:00,Start,53.1931,Morning,08:20:00,01/03/2014 05:35,Crocodiles,01/03/2014 06:22,01/03/2014 19:10,0,11.17473834,no,no,no,No,29.51,1.835262396,0,1
119,WDM119,08/03/2014,02:55:00,11,15,08/03/2014,08/03/2014,05:55:00,08/03/2014 02:55,WDM11941706,08/03/2014 05:55,205,9834,08/03/2014 05:55,08/03/2014,05:55:00,Start,47.97073,Morning,09:20:00,08/03/2014 05:30,Crocodiles,08/03/2014 06:20,08/03/2014 19:08,3.405243698,0,no,no,no,No,29.51,1.835262396,0,1
119,WDM119,11/06/2014,03:05:00,180,234,11/06/2014,11/06/2014,06:05:00,11/06/2014 03:05,WDM11941801,11/06/2014 06:05,285,12416,11/06/2014 06:05,11/06/2014,06:05:00,Start,43.56491,Morning,10:50:00,11/06/2014 04:55,Crocodiles,11/06/2014 06:06,11/06/2014 19:00,10.48093873,0.03358305,no,no,no,No,29.48,1.805262396,0,1
119,WDM119,27/03/2014,03:00:00,3,5,27/03/2014,27/03/2014,06:00:00,27/03/2014 03:00,WDM11941725,27/03/2014 06:00,125,5314,27/03/2014 06:00,27/03/2014,06:00:00,Start,42.512,Morning,08:05:00,27/03/2014 04:30,Crocodiles,27/03/2014 06:14,27/03/2014 19:03,0.11477686,0.191953961,no,no,no,No,29.47,1.795262396,0.25,1
119,WDM119,29/03/2014,03:00:00,2,0,29/03/2014,29/03/2014,06:00:00,29/03/2014 03:00,WDM11941727,29/03/2014 06:00,300,9882,29/03/2014 06:00,29/03/2014,06:00:00,Start,32.94,Morning,11:00:00,29/03/2014 05:45,Crocodiles,29/03/2014 06:14,29/03/2014 19:02,9.80E-05,0.11477686,no,no,no,No,29.47,1.795262396,2.29,1
119,WDM119,29/09/2013,02:30:00,8,7,29/09/2013,29/09/2013,05:30:00,29/09/2013 02:30,WDM11941546,29/09/2013 05:30,200,10668,29/09/2013 05:30,29/09/2013,05:30:00,Start,53.34,Morning,08:50:00,29/09/2013 03:30,Loisaba,29/09/2013 06:00,29/09/2013 18:47,0.719177912,0.00376807,no,no,no,No,29.45,1.775262396,0,1
119,WDM119,26/05/2014,02:55:00,0,1,26/05/2014,26/05/2014,05:55:00,26/05/2014 02:55,WDM11941785,26/05/2014 05:55,145,7392,26/05/2014 05:55,26/05/2014,05:55:00,Start,50.97931,Morning,08:20:00,26/05/2014 05:40,Crocodiles,26/05/2014 06:04,26/05/2014 18:57,0.011845075,0.008851191,no,no,no,No,29.42,1.745262396,0,1
119,WDM119,14/02/2014,02:50:00,1,0,14/02/2014,14/02/2014,05:50:00,14/02/2014 02:50,WDM11941684,14/02/2014 05:50,150,5532,14/02/2014 05:50,14/02/2014,05:50:00,Start,36.88,Morning,08:20:00,14/02/2014 05:35,Crocodiles,14/02/2014 06:23,14/02/2014 19:12,11.15047209,11.12934283,no,no,no,No,29.39,1.715262396,0,1
119,WDM119,19/06/2014,02:40:00,20,31,19/06/2014,19/06/2014,05:40:00,19/06/2014 02:40,WDM11941809,19/06/2014 05:40,120,3464,19/06/2014 05:40,19/06/2014,05:40:00,Start,28.86667,Morning,07:40:00,19/06/2014 05:25,Crocodiles,19/06/2014 06:08,19/06/2014 19:01,2.398642711,4.012905954,no,no,no,No,29.37,1.695262396,0,1
119,WDM119,26/02/2014,02:45:00,42,44,26/02/2014,26/02/2014,05:45:00,26/02/2014 02:45,WDM11941696,26/02/2014 05:45,170,7838,26/02/2014 05:45,26/02/2014,05:45:00,Start,46.10588,Morning,08:35:00,26/02/2014 05:15,Crocodiles,26/02/2014 06:22,26/02/2014 19:10,0.070634454,1.179905965,no,no,no,No,29.34,1.665262396,0,1
119,WDM119,13/02/2014,02:55:00,6,1,13/02/2014,13/02/2014,05:55:00,13/02/2014 02:55,WDM11941683,13/02/2014 05:55,185,7881,13/02/2014 05:55,13/02/2014,05:55:00,Start,42.6,Morning,09:00:00,13/02/2014 05:35,Crocodiles,13/02/2014 06:23,13/02/2014 19:12,10.81010654,8.632931395,no,no,no,No,29.31,1.635262396,0,1
119,WDM119,30/03/2014,03:20:00,61,54,30/03/2014,30/03/2014,06:20:00,30/03/2014 03:20,WDM11941728,30/03/2014 06:20,290,9451,30/03/2014 06:20,30/03/2014,06:20:00,Start,32.58966,Morning,11:10:00,30/03/2014 06:00,Crocodiles,30/03/2014 06:13,30/03/2014 19:02,0,10.81010654,no,no,no,No,29.3,1.625262396,0,1
119,WDM119,05/02/2014,03:10:00,1,0,05/02/2014,05/02/2014,06:10:00,05/02/2014 03:10,WDM11941675,05/02/2014 06:10,100,4099,05/02/2014 06:10,05/02/2014,06:10:00,Start,40.99,Morning,07:50:00,05/02/2014 04:50,Crocodiles,05/02/2014 06:23,05/02/2014 19:12,2.070017577,0,no,no,no,No,29.29,1.615262396,0,1
119,WDM119,06/06/2014,02:50:00,123,130,06/06/2014,06/06/2014,05:50:00,06/06/2014 02:50,WDM11941796,06/06/2014 05:50,180,9310,06/06/2014 05:50,06/06/2014,05:50:00,Start,51.72222,Morning,08:50:00,06/06/2014 05:00,Crocodiles,06/06/2014 06:05,06/06/2014 18:58,4.285919602,0.374615263,no,no,no,No,29.28,1.605262396,24.64,1
119,WDM119,06/04/2014,03:05:00,96,87,06/04/2014,06/04/2014,06:05:00,06/04/2014 03:05,WDM11941735,06/04/2014 06:05,200,9357,06/04/2014 06:05,06/04/2014,06:05:00,Start,46.785,Morning,09:25:00,06/04/2014 05:25,Crocodiles,06/04/2014 06:11,06/04/2014 19:00,2.796346393,4.93143037,no,no,no,No,29.26,1.585262396,6.35,1
119,WDM119,10/03/2014,03:00:00,140,130,10/03/2014,10/03/2014,06:00:00,10/03/2014 03:00,WDM11941708,10/03/2014 06:00,210,7634,10/03/2014 06:00,10/03/2014,06:00:00,Start,36.35238,Morning,09:30:00,10/03/2014 05:40,Crocodiles,10/03/2014 06:20,10/03/2014 19:08,5.627340613,7.49859667,no,no,no,No,29.24,1.565262396,0,1
119,WDM119,11/02/2014,02:45:00,5,9,11/02/2014,11/02/2014,05:45:00,11/02/2014 02:45,WDM11941681,11/02/2014 05:45,250,9114,11/02/2014 05:45,11/02/2014,05:45:00,Start,36.456,Morning,09:55:00,11/02/2014 05:30,Crocodiles,11/02/2014 06:23,11/02/2014 19:12,8.823145297,6.626747544,no,no,no,No,29.22,1.545262396,0,1
119,WDM119,15/10/2013,02:35:00,1,7,15/10/2013,15/10/2013,05:35:00,15/10/2013 02:35,WDM11941562,15/10/2013 05:35,125,6029,15/10/2013 05:35,15/10/2013,05:35:00,Start,48.232,Morning,07:40:00,15/10/2013 04:30,Loisaba,15/10/2013 05:55,15/10/2013 18:43,8.700732095,9.042762405,no,no,no,No,29.19,1.515262396,0,1
119,WDM119,28/01/2014,02:40:00,118,112,28/01/2014,28/01/2014,05:40:00,28/01/2014 02:40,WDM11941667,28/01/2014 05:40,190,9195,28/01/2014 05:40,28/01/2014,05:40:00,Start,48.39474,Morning,08:50:00,28/01/2014 04:50,Crocodiles,28/01/2014 06:21,28/01/2014 19:11,0.036870863,8.700732095,no,no,no,No,29.19,1.515262396,0,1
119,WDM119,20/02/2014,02:05:00,13,12,20/02/2014,20/02/2014,05:05:00,20/02/2014 02:05,WDM11941690,20/02/2014 05:05,185,3103,20/02/2014 05:05,20/02/2014,05:05:00,Start,16.77297,Morning,08:10:00,20/02/2014 04:50,Crocodiles,20/02/2014 06:23,20/02/2014 19:11,4.576876438,10.53619718,no,no,no,No,29.15,1.475262396,0,1
119,WDM119,25/02/2014,03:05:00,2,3,25/02/2014,25/02/2014,06:05:00,25/02/2014 03:05,WDM11941695,25/02/2014 06:05,215,7737,25/02/2014 06:05,25/02/2014,06:05:00,Start,35.98605,Morning,09:40:00,25/02/2014 05:25,Crocodiles,25/02/2014 06:22,25/02/2014 19:11,0.26612121,4.576876438,no,no,no,No,29.15,1.475262396,0,1
119,WDM119,03/03/2014,03:00:00,85,85,03/03/2014,03/03/2014,06:00:00,03/03/2014 03:00,WDM11941701,03/03/2014 06:00,190,9771,03/03/2014 06:00,03/03/2014,06:00:00,Start,51.42632,Morning,09:10:00,03/03/2014 05:30,Crocodiles,03/03/2014 06:21,03/03/2014 19:09,0.198268156,2.086206841,no,no,no,No,29.14,1.465262396,0,1
119,WDM119,04/06/2014,02:35:00,19,17,04/06/2014,04/06/2014,05:35:00,04/06/2014 02:35,WDM11941794,04/06/2014 05:35,215,11430,04/06/2014 05:35,04/06/2014,05:35:00,Start,53.16279,Morning,09:10:00,04/06/2014 05:00,Crocodiles,04/06/2014 06:05,04/06/2014 18:58,2.369903402,0.079012962,no,no,no,No,29.1,1.425262396,0,1
119,WDM119,02/02/2014,02:45:00,10,9,02/02/2014,02/02/2014,05:45:00,02/02/2014 02:45,WDM11941672,02/02/2014 05:45,165,8465,02/02/2014 05:45,02/02/2014,05:45:00,Start,51.30303,Morning,08:30:00,02/02/2014 05:25,Crocodiles,02/02/2014 06:22,02/02/2014 19:12,0.330394234,6.889175244,no,no,no,No,29.08,1.405262396,0,1
119,WDM119,05/06/2014,03:00:00,174,160,05/06/2014,05/06/2014,06:00:00,05/06/2014 03:00,WDM11941795,05/06/2014 06:00,135,8075,05/06/2014 06:00,05/06/2014,06:00:00,Start,59.81481,Morning,08:15:00,05/06/2014 05:35,Crocodiles,05/06/2014 06:05,05/06/2014 18:58,3.259356273,0.330394234,no,no,no,No,29.08,1.405262396,0,1
119,WDM119,15/07/2014,02:55:00,66,57,15/07/2014,15/07/2014,05:55:00,15/07/2014 02:55,WDM11941835,15/07/2014 05:55,165,11273,15/07/2014 05:55,15/07/2014,05:55:00,Start,68.32121,Morning,08:40:00,15/07/2014 05:40,Crocodiles,15/07/2014 06:13,15/07/2014 19:05,6.889175244,3.259356273,no,no,no,Yes,29.08,1.405262396,0,1
119,WDM119,13/09/2013,03:00:00,0,1,13/09/2013,13/09/2013,06:00:00,13/09/2013 03:00,WDM11941530,13/09/2013 06:00,160,8062,13/09/2013 06:00,13/09/2013,06:00:00,Start,50.3875,Morning,08:40:00,13/09/2013 03:55,Loisaba,13/09/2013 06:05,13/09/2013 18:53,4.806306486,3.904248679,no,no,no,No,29.06,1.385262396,0,1
119,WDM119,02/04/2014,02:55:00,144,186,02/04/2014,02/04/2014,05:55:00,02/04/2014 02:55,WDM11941731,02/04/2014 05:55,145,7282,02/04/2014 05:55,02/04/2014,05:55:00,Start,50.22069,Morning,08:20:00,02/04/2014 04:55,Crocodiles,02/04/2014 06:12,02/04/2014 19:01,0.33599105,8.47724324,no,no,no,No,29.05,1.375262396,6.35,1
119,WDM119,12/06/2014,03:15:00,58,59,12/06/2014,12/06/2014,06:15:00,12/06/2014 03:15,WDM11941802,12/06/2014 06:15,170,9424,12/06/2014 06:15,12/06/2014,06:15:00,Start,55.43529,Morning,09:05:00,12/06/2014 05:45,Crocodiles,12/06/2014 06:06,12/06/2014 19:00,11.08555414,11.08555414,no,no,no,No,28.99,1.315262396,0,1
119,WDM119,20/07/2014,02:50:00,18,23,20/07/2014,20/07/2014,05:50:00,20/07/2014 02:50,WDM11941840,20/07/2014 05:50,285,14427,20/07/2014 05:50,20/07/2014,05:50:00,Start,50.62105,Morning,10:35:00,20/07/2014 05:25,Crocodiles,20/07/2014 06:13,20/07/2014 19:05,1.146509375,8.632911281,no,no,no,Yes,28.97,1.295262396,8.89,1
119,WDM119,21/10/2013,02:05:00,13,16,21/10/2013,21/10/2013,05:05:00,21/10/2013 02:05,WDM11941568,21/10/2013 05:05,205,9692,21/10/2013 05:05,21/10/2013,05:05:00,Start,47.27805,Morning,08:30:00,21/10/2013 04:20,Loisaba,21/10/2013 05:53,21/10/2013 18:42,8.198676247,0.110382877,no,no,no,No,28.92,1.245262396,0,1
119,WDM119,01/09/2013,03:10:00,46,52,01/09/2013,01/09/2013,06:10:00,01/09/2013 03:10,WDM11941518,01/09/2013 06:10,135,2342,01/09/2013 06:10,01/09/2013,06:10:00,Start,17.34815,Morning,08:25:00,01/09/2013 05:25,Loisaba,01/09/2013 06:09,01/09/2013 18:58,0.213307618,8.85926835,no,no,no,No,28.9,1.225262396,11.94,1
119,WDM119,11/04/2014,02:55:00,108,111,11/04/2014,11/04/2014,05:55:00,11/04/2014 02:55,WDM11941740,11/04/2014 05:55,265,13030,11/04/2014 05:55,11/04/2014,05:55:00,Start,49.16981,Morning,10:20:00,11/04/2014 05:05,Crocodiles,11/04/2014 06:10,11/04/2014 18:59,8.350422276,7.464840251,no,no,no,No,28.89,1.215262396,0,1
119,WDM119,23/10/2013,02:45:00,114,92,23/10/2013,23/10/2013,05:45:00,23/10/2013 02:45,WDM11941570,23/10/2013 05:45,110,4897,23/10/2013 05:45,23/10/2013,05:45:00,Start,44.51818,Morning,07:35:00,23/10/2013 05:30,Loisaba,23/10/2013 05:53,23/10/2013 18:42,5.620953439,10.83729201,no,no,no,No,28.85,1.175262396,4.57,1
119,WDM119,18/10/2013,03:35:00,5,5,18/10/2013,18/10/2013,06:35:00,18/10/2013 03:35,WDM11941565,18/10/2013 06:35,60,1916,18/10/2013 06:35,18/10/2013,06:35:00,Start,31.93333,Morning,07:35:00,18/10/2013 06:05,Loisaba,18/10/2013 05:54,18/10/2013 18:42,11.14378128,2.056486719,no,no,no,No,28.84,1.165262396,0,1
119,WDM119,13/03/2014,03:20:00,31,31,13/03/2014,13/03/2014,06:20:00,13/03/2014 03:20,WDM11941711,13/03/2014 06:20,110,3787,13/03/2014 06:20,13/03/2014,06:20:00,Start,34.42727,Morning,08:10:00,13/03/2014 04:55,Crocodiles,13/03/2014 06:19,13/03/2014 19:07,9.118989443,11.14378128,no,no,no,No,28.84,1.165262396,0,1
119,WDM119,18/05/2014,02:35:00,24,28,18/05/2014,18/05/2014,05:35:00,18/05/2014 02:35,WDM11941777,18/05/2014 05:35,410,13448,18/05/2014 05:35,18/05/2014,05:35:00,Start,32.8,Morning,12:25:00,18/05/2014 05:10,Crocodiles,18/05/2014 06:04,18/05/2014 18:56,5.827754024,9.118989443,no,no,no,No,28.84,1.165262396,0,1
119,WDM119,22/09/2013,03:25:00,16,23,22/09/2013,22/09/2013,06:25:00,22/09/2013 03:25,WDM11941539,22/09/2013 06:25,110,3797,22/09/2013 06:25,22/09/2013,06:25:00,Start,34.51818,Morning,08:15:00,22/09/2013 06:00,Loisaba,22/09/2013 06:02,22/09/2013 18:50,7.479901126,0.448294064,no,no,no,No,28.77,1.095262396,0,1
119,WDM119,19/01/2014,02:40:00,110,99,19/01/2014,19/01/2014,05:40:00,19/01/2014 02:40,WDM11941658,19/01/2014 05:40,315,16184,19/01/2014 05:40,19/01/2014,05:40:00,Start,51.37778,Morning,10:55:00,19/01/2014 04:55,Crocodiles,19/01/2014 06:19,19/01/2014 19:09,7.67253171,0.193199981,no,no,no,No,28.75,1.075262396,0,1
119,WDM119,30/08/2014,02:55:00,67,78,30/08/2014,30/08/2014,05:55:00,30/08/2014 02:55,WDM11941881,30/08/2014 05:55,180,10845,30/08/2014 05:55,30/08/2014,05:55:00,Start,60.25,Morning,08:55:00,30/08/2014 05:35,Crocodiles,30/08/2014 06:10,30/08/2014 18:59,0.998941154,8.539002628,no,no,no,No,28.73,1.055262396,1.27,1
119,WDM119,05/10/2013,02:55:00,91,119,05/10/2013,05/10/2013,05:55:00,05/10/2013 02:55,WDM11941552,05/10/2013 05:55,100,5502,05/10/2013 05:55,05/10/2013,05:55:00,Start,55.02,Morning,07:35:00,05/10/2013 05:10,Loisaba,05/10/2013 05:58,05/10/2013 18:45,0,2.696582972,no,no,no,No,28.71,1.035262396,0,1
119,WDM119,15/09/2013,03:25:00,35,22,15/09/2013,15/09/2013,06:25:00,15/09/2013 03:25,WDM11941532,15/09/2013 06:25,120,6533,15/09/2013 06:25,15/09/2013,06:25:00,Start,54.44167,Morning,08:25:00,15/09/2013 04:15,Loisaba,15/09/2013 06:04,15/09/2013 18:53,7.760801561,0.016177025,no,no,no,No,28.7,1.025262396,0,1
119,WDM119,19/05/2014,03:05:00,99,114,19/05/2014,19/05/2014,06:05:00,19/05/2014 03:05,WDM11941778,19/05/2014 06:05,315,13576,19/05/2014 06:05,19/05/2014,06:05:00,Start,43.09841,Morning,11:20:00,19/05/2014 05:15,Crocodiles,19/05/2014 06:04,19/05/2014 18:56,4.360927187,4.360927187,no,no,no,No,28.69,1.015262396,0,1
119,WDM119,29/01/2014,02:55:00,1,1,29/01/2014,29/01/2014,05:55:00,29/01/2014 02:55,WDM11941668,29/01/2014 05:55,250,10671,29/01/2014 05:55,29/01/2014,05:55:00,Start,42.684,Morning,10:05:00,29/01/2014 05:35,Crocodiles,29/01/2014 06:21,29/01/2014 19:11,0.001409612,4.952693322,no,no,no,No,28.68,1.005262396,0,1
119,WDM119,30/01/2014,02:40:00,4,5,30/01/2014,30/01/2014,05:40:00,30/01/2014 02:40,WDM11941669,30/01/2014 05:40,160,8666,30/01/2014 05:40,30/01/2014,05:40:00,Start,54.1625,Morning,08:20:00,30/01/2014 05:00,Crocodiles,30/01/2014 06:22,30/01/2014 19:11,0,0.001409612,no,no,no,No,28.68,1.005262396,0,1
119,WDM119,18/02/2014,03:15:00,47,60,18/02/2014,18/02/2014,06:15:00,18/02/2014 03:15,WDM11941688,18/02/2014 06:15,165,9266,18/02/2014 06:15,18/02/2014,06:15:00,Start,56.15758,Morning,09:00:00,18/02/2014 05:00,Crocodiles,18/02/2014 06:23,18/02/2014 19:12,7.345660579,0,no,no,no,No,28.67,0.995262396,0,1
119,WDM119,14/10/2013,02:55:00,82,94,14/10/2013,14/10/2013,05:55:00,14/10/2013 02:55,WDM11941561,14/10/2013 05:55,115,7212,14/10/2013 05:55,14/10/2013,05:55:00,Start,62.71304,Morning,07:50:00,14/10/2013 05:10,Loisaba,14/10/2013 05:55,14/10/2013 18:43,7.333486626,0.002346152,no,no,no,No,28.65,0.975262396,0,1
119,WDM119,28/08/2014,02:35:00,3,5,28/08/2014,28/08/2014,05:35:00,28/08/2014 02:35,WDM11941879,28/08/2014 05:35,175,7918,28/08/2014 05:35,28/08/2014,05:35:00,Start,45.24571,Morning,08:30:00,28/08/2014 04:50,Crocodiles,28/08/2014 06:10,28/08/2014 18:59,0.231444382,0.009323089,no,no,no,Yes,28.63,0.955262396,0,1
119,WDM119,23/09/2013,02:30:00,9,14,23/09/2013,23/09/2013,05:30:00,23/09/2013 02:30,WDM11941540,23/09/2013 05:30,170,10758,23/09/2013 05:30,23/09/2013,05:30:00,Start,63.28235,Morning,08:20:00,23/09/2013 04:50,Loisaba,23/09/2013 06:02,23/09/2013 18:50,6.128335358,0.006598711,no,no,no,No,28.6,0.925262396,0,1
119,WDM119,18/09/2013,02:55:00,1,4,18/09/2013,18/09/2013,05:55:00,18/09/2013 02:55,WDM11941535,18/09/2013 05:55,290,12771,18/09/2013 05:55,18/09/2013,05:55:00,Start,44.03793,Morning,10:45:00,18/09/2013 05:30,Loisaba,18/09/2013 06:03,18/09/2013 18:51,11.1783805,0,no,no,no,No,28.57,0.895262396,1.27,1
119,WDM119,14/03/2014,03:10:00,40,36,14/03/2014,14/03/2014,06:10:00,14/03/2014 03:10,WDM11941712,14/03/2014 06:10,210,9633,14/03/2014 06:10,14/03/2014,06:10:00,Start,45.87143,Morning,09:40:00,14/03/2014 05:25,Crocodiles,14/03/2014 06:19,14/03/2014 19:07,10.15105647,11.1783805,no,no,no,No,28.57,0.895262396,4.83,1
119,WDM119,02/09/2013,03:20:00,162,176,02/09/2013,02/09/2013,06:20:00,02/09/2013 03:20,WDM11941519,02/09/2013 06:20,160,8615,02/09/2013 06:20,02/09/2013,06:20:00,Start,53.84375,Morning,09:00:00,02/09/2013 05:05,Loisaba,02/09/2013 06:09,02/09/2013 18:58,0.069771392,0.960507719,no,no,no,No,28.55,0.875262396,0,1
119,WDM119,05/09/2013,03:05:00,116,134,05/09/2013,05/09/2013,06:05:00,05/09/2013 03:05,WDM11941522,05/09/2013 06:05,150,7878,05/09/2013 06:05,05/09/2013,06:05:00,Start,52.52,Morning,08:35:00,05/09/2013 05:35,Loisaba,05/09/2013 06:08,05/09/2013 18:56,0,0.099349282,no,no,no,No,28.5,0.825262396,0,1
119,WDM119,15/05/2014,03:45:00,42,39,15/05/2014,15/05/2014,06:45:00,15/05/2014 03:45,WDM11941774,15/05/2014 06:45,70,1927,15/05/2014 06:45,15/05/2014,06:45:00,Start,27.52857,Morning,07:55:00,15/05/2014 06:20,Crocodiles,15/05/2014 06:04,15/05/2014 18:55,10.4378528,0.001684974,no,no,no,No,28.49,0.815262396,0,1
119,WDM119,31/01/2014,03:00:00,22,23,31/01/2014,31/01/2014,06:00:00,31/01/2014 03:00,WDM11941670,31/01/2014 06:00,180,9543,31/01/2014 06:00,31/01/2014,06:00:00,Start,53.01667,Morning,09:00:00,31/01/2014 05:45,Crocodiles,31/01/2014 06:22,31/01/2014 19:11,0.008415803,0.176380882,no,no,no,No,28.48,0.805262396,0,1
119,WDM119,08/06/2014,03:05:00,11,16,08/06/2014,08/06/2014,06:05:00,08/06/2014 03:05,WDM11941798,08/06/2014 06:05,220,11940,08/06/2014 06:05,08/06/2014,06:05:00,Start,54.27273,Morning,09:45:00,08/06/2014 04:50,Crocodiles,08/06/2014 06:06,08/06/2014 18:59,6.70740646,0.50361044,no,no,no,No,28.46,0.785262396,0.25,1
119,WDM119,29/09/2014,02:35:00,0,1,29/09/2014,29/09/2014,05:35:00,29/09/2014 02:35,WDM11941911,29/09/2014 05:35,150,9918,29/09/2014 05:35,29/09/2014,05:35:00,Start,66.12,Morning,08:05:00,29/09/2014 05:15,Crocodiles,29/09/2014 06:00,29/09/2014 18:48,1.43555307,6.70740646,no,no,no,Yes,28.46,0.785262396,0,1
119,WDM119,15/06/2014,03:10:00,1,1,15/06/2014,15/06/2014,06:10:00,15/06/2014 03:10,WDM11941805,15/06/2014 06:10,115,3133,15/06/2014 06:10,15/06/2014,06:10:00,Start,27.24348,Morning,08:05:00,15/06/2014 05:45,Crocodiles,15/06/2014 06:07,15/06/2014 19:00,7.877907771,10.91330951,no,no,no,No,28.45,0.775262396,0,1
119,WDM119,10/07/2014,02:45:00,79,96,10/07/2014,10/07/2014,05:45:00,10/07/2014 02:45,WDM11941830,10/07/2014 05:45,220,12613,10/07/2014 05:45,10/07/2014,05:45:00,Start,57.33182,Morning,09:25:00,10/07/2014 04:10,Crocodiles,10/07/2014 06:12,10/07/2014 19:05,10.04350319,7.877907771,no,no,no,Yes,28.45,0.775262396,0,1
119,WDM119,24/02/2014,03:20:00,23,20,24/02/2014,24/02/2014,06:20:00,24/02/2014 03:20,WDM11941694,24/02/2014 06:20,245,10989,24/02/2014 06:20,24/02/2014,06:20:00,Start,44.85306,Morning,10:25:00,24/02/2014 05:50,Crocodiles,24/02/2014 06:23,24/02/2014 19:11,0.65916928,0.662964519,no,no,no,No,28.44,0.765262396,0,1
119,WDM119,31/05/2014,02:35:00,2,8,31/05/2014,31/05/2014,05:35:00,31/05/2014 02:35,WDM11941790,31/05/2014 05:35,160,8083,31/05/2014 05:35,31/05/2014,05:35:00,Start,50.51875,Morning,08:15:00,31/05/2014 05:10,Crocodiles,31/05/2014 06:05,31/05/2014 18:57,0.286694442,6.643449965,no,no,no,No,28.42,0.745262396,0,1
119,WDM119,05/07/2014,02:25:00,23,31,05/07/2014,05/07/2014,05:25:00,05/07/2014 02:25,WDM11941825,05/07/2014 05:25,270,11554,05/07/2014 05:25,05/07/2014,05:25:00,Start,42.79259,Morning,09:55:00,05/07/2014 04:25,Crocodiles,05/07/2014 06:11,05/07/2014 19:04,3.550615626,3.550615626,yes,no,yes,Yes,28.4,0.725262396,0,1
119,WDM119,25/06/2014,03:20:00,124,184,25/06/2014,25/06/2014,06:20:00,25/06/2014 03:20,WDM11941815,25/06/2014 06:20,240,9965,25/06/2014 06:20,25/06/2014,06:20:00,Start,41.52083,Morning,10:20:00,25/06/2014 06:05,Crocodiles,25/06/2014 06:09,25/06/2014 19:02,0.003167704,0.003167704,no,no,no,No,28.38,0.705262396,0,1
119,WDM119,22/02/2014,02:45:00,52,62,22/02/2014,22/02/2014,05:45:00,22/02/2014 02:45,WDM11941692,22/02/2014 05:45,230,10101,22/02/2014 05:45,22/02/2014,05:45:00,Start,43.91739,Morning,09:35:00,22/02/2014 05:00,Crocodiles,22/02/2014 06:23,22/02/2014 19:11,2.179146971,3.379867569,no,no,no,No,28.37,0.695262396,0,1
119,WDM119,10/04/2014,02:45:00,48,60,10/04/2014,10/04/2014,05:45:00,10/04/2014 02:45,WDM11941739,10/04/2014 05:45,295,11342,10/04/2014 05:45,10/04/2014,05:45:00,Start,38.44746,Morning,10:40:00,10/04/2014 05:05,Crocodiles,10/04/2014 06:10,10/04/2014 18:59,7.164256697,2.040767177,no,no,no,No,28.35,0.675262396,0,1
119,WDM119,02/08/2014,02:55:00,3,3,02/08/2014,02/08/2014,05:55:00,02/08/2014 02:55,WDM11941853,02/08/2014 05:55,180,4675,02/08/2014 05:55,02/08/2014,05:55:00,Start,25.97222,Morning,08:55:00,02/08/2014 05:35,Crocodiles,02/08/2014 06:14,02/08/2014 19:05,2.040767177,7.164256697,yes,no,yes,Yes,28.35,0.675262396,0,1
119,WDM119,29/05/2014,02:30:00,15,17,29/05/2014,29/05/2014,05:30:00,29/05/2014 02:30,WDM11941788,29/05/2014 05:30,200,12447,29/05/2014 05:30,29/05/2014,05:30:00,Start,62.235,Morning,08:50:00,29/05/2014 05:10,Crocodiles,29/05/2014 06:04,29/05/2014 18:57,0.016075743,0.016075743,no,no,no,No,28.33,0.655262396,7.87,1
119,WDM119,21/09/2014,02:50:00,85,102,21/09/2014,21/09/2014,05:50:00,21/09/2014 02:50,WDM11941903,21/09/2014 05:50,150,1563,21/09/2014 05:50,21/09/2014,05:50:00,Start,10.42,Morning,08:20:00,21/09/2014 04:20,Crocodiles,21/09/2014 06:02,21/09/2014 18:50,0.03922801,1.892180775,yes,yes,no,Yes,28.32,0.645262396,0,1
119,WDM119,16/11/2013,02:45:00,13,18,16/11/2013,16/11/2013,05:45:00,16/11/2013 02:45,WDM11941594,16/11/2013 05:45,145,7746,16/11/2013 05:45,16/11/2013,05:45:00,Start,53.42069,Morning,08:10:00,16/11/2013 04:35,Loisaba,16/11/2013 05:53,16/11/2013 18:43,11.1699657,10.38102949,no,no,no,No,28.31,0.635262396,2.79,1
